epoch,lr,train_loss,teacher_forcing_p,val_loss
104,0.00031860150791157294,0.08797864615917206,0.24333333333333332,0.009054718539118767
105,0.0003155799558193295,0.08685272932052612,0.2466666666666667,0.008971682377159595
106,0.0003125481268476315,0.08717042952775955,0.25,0.008975725993514061
107,0.0003095064997574196,0.08741150051355362,0.25333333333333335,0.00901001300662756
108,0.0003064555548568709,0.08682681620121002,0.2566666666666667,0.008963786251842975
109,0.00030339577392555296,0.0872826874256134,0.26,0.009017683938145638
110,0.00030032764013834486,0.08733312785625458,0.26333333333333336,0.008948290534317494
111,0.0002972516379891386,0.08727766573429108,0.26666666666666666,0.008934218436479568
112,0.0002941682532143317,0.08756998926401138,0.27,0.008997770585119724
113,0.0002910779727161238,0.086744025349617,0.2733333333333334,0.008924925513565541
114,0.0002879812844856292,0.08720486611127853,0.27666666666666667,0.008964375592768192
115,0.00028487867752581753,0.08703117072582245,0.27999999999999997,0.008935663849115372
116,0.0002817706417742942,0.08674244582653046,0.2833333333333334,0.008983013406395911
117,0.00027865766802593397,0.08673872798681259,0.2866666666666667,0.008934302628040314
118,0.0002755402478553784,0.08658435940742493,0.29,0.008982910215854645
119,0.00027241887353941075,0.0863492414355278,0.29333333333333333,0.008927055075764656
120,0.00026929403797921954,0.08632414042949677,0.2966666666666667,0.008976893126964569
121,0.000266166234622564,0.0866326242685318,0.30000000000000004,0.008999361284077167
122,0.00026303595738585284,0.08647699654102325,0.30333333333333334,0.008996002189815045
123,0.000259903700576149,0.08654529601335526,0.3066666666666667,0.00894920714199543
124,0.000256769958813113,0.08654093742370605,0.31000000000000005,0.00896546822041273
125,0.00025363522695089676,0.0863923579454422,0.31333333333333335,0.008969752304255962
126,0.0002505000000000003,0.08638143539428711,0.31666666666666665,0.008954500220716
127,0.00024736477304910376,0.08612652868032455,0.32000000000000006,0.008910255692899226
128,0.00024423004118688757,0.08664639294147491,0.32333333333333336,0.008910755440592767
129,0.00024109629942385157,0.08607405424118042,0.32666666666666666,0.008920845948159695
130,0.00023796404261414777,0.08590423315763474,0.33,0.008974893018603325
131,0.00023483376537743663,0.08581873774528503,0.33333333333333337,0.008976067043840885
132,0.000231705962020781,0.08663427829742432,0.33666666666666667,0.008954660966992378
133,0.00022858112646058983,0.08594634383916855,0.34,0.008972917310893535
134,0.00022545975214462215,0.0862332433462143,0.3433333333333333,0.008967366255819797
135,0.00022234233197406656,0.0858626589179039,0.3466666666666667,0.008937780372798442
136,0.00021922935822570635,0.08610208332538605,0.35000000000000003,0.008965075202286243
137,0.00021612132247418304,0.0862623006105423,0.35333333333333333,0.00891222171485424
138,0.00021301871551437132,0.08531177788972855,0.3566666666666667,0.008961457200348378
139,0.00020992202728387674,0.08542662858963013,0.36000000000000004,0.008911797031760215
140,0.00020683174678566885,0.08590076863765717,0.36333333333333334,0.008953356556594372
141,0.0002037483620108619,0.08550276607275009,0.3666666666666667,0.008856379613280296
142,0.00020067235986165566,0.08608762174844742,0.37000000000000005,0.008957419730722904
143,0.00019760422607444756,0.08619600534439087,0.37333333333333335,0.00901393499225378
144,0.00019454444514312955,0.08547689020633698,0.3766666666666667,0.00889118704944849
145,0.00019149350024258088,0.08612990379333496,0.38,0.008933969400823116
146,0.00018845187315236895,0.08580734580755234,0.38333333333333336,0.008943449519574643
147,0.0001854200441806709,0.08560795336961746,0.3866666666666667,0.008881752751767636
148,0.0001823984920884275,0.08592449873685837,0.39,0.008896764740347863
149,0.00017938769401374112,0.08480990678071976,0.3933333333333333,0.008906056359410285
150,0.00017638812539652994,0.08532020449638367,0.3966666666666667,0.008877586014568806
151,0.0001734002599034508,0.08548711240291595,0.4,0.008879942633211613
152,0.00017042456935310142,0.08562217652797699,0.4,0.00892270840704441
153,0.000167461523641515,0.08548285067081451,0.4,0.00888407789170742
154,0.00016451159066795815,0.08547070622444153,0.4,0.00888605359941721
155,0.00016157523626104413,0.085184246301651,0.4,0.0089156623929739
156,0.000158652924105173,0.08570941537618637,0.4,0.00891168899834156
157,0.0001557451156673108,0.08533865958452225,0.4,0.008883078955113888
158,0.0001528522701241182,0.08528833091259003,0.4,0.008937647566199303
159,0.0001499748442894413,0.08489209413528442,0.4,0.008878038078546525
